Orig GRP,ExamID,Mailing Round,CompID,Set Number,Number of knowns with sufficient reproducible detail for comparison,Examiner's Analysis,Score,Pair,AnalType,Gun_K1,Lot #_1,Gun_K2,Lot #_2,Gun_Q,Lot #_3,Bullet/Case,M_NM,Ber_NonBer,Gun_1,Gun_2,ExamID_2,ExamID_3,Round
Org-Grp-233,YS,D,Group 35,16,2,Inc-B,Non-Matched(gt) marked Inconclusive,J-S,New,J,π 154_2016-08_125,J,π 154_2016-08_125,S,π 154_2016-08_35,Bullet,NM,Beretta,J,S,YS,D,1
Org-Grp-233,YS,D,Group 35,17,2,Inc-B,Match(gt) marked Inconclusive,C-C,New,C,π 02_2016-01_94,C,π 02_2016-01_94,C,π 02_2016-01_94,Bullet,M,Beretta,C,C,YS,D,1
Org-Grp-233,YS,D,Group 35,18,2,Inc-B,Non-Matched(gt) marked Inconclusive,E-N,New,E,π 78_2016-04_35,E,π 78_2016-04_35,N,π 78_2016-04_35,Bullet,NM,Beretta,E,N,YS,D,1
Org-Grp-233,YS,D,Group 35,19,2,Inc-B,Non-Matched(gt) marked Inconclusive,L-U,New,L,π 75_2016-04_96,L,π 75_2016-04_96,U,π 116_2016-06_179,Bullet,NM,Beretta,L,U,YS,D,1
Org-Grp-233,YS,D,Group 35,20,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,H-Q,New,H,π 154_2016-08_125,H,π 154_2016-08_125,Q,π 02_2016-01_90,Bullet,NM,Beretta,H,Q,YS,D,1
Org-Grp-233,YS,D,Group 35,21,0,Inc-B,Non-Matched(gt) marked Inconclusive,2-5,New,2,,2,,5,,Bullet,NM,Non_Ber,2,5,YS,D,1
Org-Grp-233,YS,D,Group 35,22,2,Inc-B,Non-Matched(gt) marked Inconclusive,3-6,New,3,,3,,6,,Bullet,NM,Non_Ber,3,6,YS,D,1
Org-Grp-233,YS,D,Group 35,23,2,Inc-B,Non-Matched(gt) marked Inconclusive,K-T,New,K,π 75_2016-04_96,K,π 75_2016-04_96,T,π 78_2016-04_35,Bullet,NM,Beretta,K,T,YS,D,1
Org-Grp-233,YS,D,Group 35,24,2,Inc-B,Non-Matched(gt) marked Inconclusive,I-R,New,I,π 78_2016-04_35,I,π 78_2016-04_35,R,π 78_2016-04_35,Bullet,NM,Beretta,I,R,YS,D,1
Org-Grp-233,YS,D,Group 35,25,0,Inc-B,Match(gt) marked Inconclusive,11-11,New,11,,11,,11,,Bullet,M,Non_Ber,11,11,YS,D,1
Org-Grp-233,YS,D,Group 35,26,2,Inc-B,Non-Matched(gt) marked Inconclusive,1-4,New,1,,1,,4,,Bullet,NM,Non_Ber,1,4,YS,D,1
Org-Grp-233,YS,D,Group 35,27,2,Inc-B,Non-Matched(gt) marked Inconclusive,D-M,New,D,π 78_2016-04_35,D,π 78_2016-04_35,M,π 78_2016-04_35,Bullet,NM,Beretta,D,M,YS,D,1
Org-Grp-233,YS,D,Group 35,28,2,Inc-B,Non-Matched(gt) marked Inconclusive,F-O,New,F,π 165_2016.08_91,F,π 165_2016.08_91,O,π 116_2016-06_125,Bullet,NM,Beretta,F,O,YS,D,1
Org-Grp-233,YS,D,Group 35,29,2,ID---provide basis,Correct-Match,10-10,New,10,,10,,10,,Bullet,M,Non_Ber,10,10,YS,D,1
Org-Grp-233,YS,D,Group 35,30,2,Inc-B,Non-Matched(gt) marked Inconclusive,G-P,New,G,π 78_2016-04_188,G,π 78_2016-04_188,P,π 154_2016-08_96,Bullet,NM,Beretta,G,P,YS,D,1
Org-Grp-346,GT,N,Group 350,16,1,ID---provide basis,Correct-Match,1-1,New,1,,1,,1,,Bullet,M,Non_Ber,1,1,GT,N,3
Org-Grp-346,GT,N,Group 350,17,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,L-S,New,L,π 75_2016-04_96,L,π 75_2016-04_96,S,π 154_2016-08_35,Bullet,NM,Beretta,L,S,GT,N,3
Org-Grp-346,GT,N,Group 350,18,2,Inc-C,Non-Matched(gt) marked Inconclusive,M-T,New,M,π 78_2016-04_35,M,π 78_2016-04_35,T,π 78_2016-04_35,Bullet,NM,Beretta,M,T,GT,N,3
Org-Grp-346,GT,N,Group 350,19,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,N-U,New,N,π 78_2016-04_35,N,π 78_2016-04_35,U,π 116_2016-06_179,Bullet,NM,Beretta,N,U,GT,N,3
Org-Grp-346,GT,N,Group 350,20,1,ID---provide basis,Correct-Match,11-11,New,11,,11,,11,,Bullet,M,Non_Ber,11,11,GT,N,3
Org-Grp-346,GT,N,Group 350,21,2,ID---provide basis,Correct-Match,H-H,New,H,π 154_2016-08_125,H,π 154_2016-08_125,H,π 116_2016-06_35,Bullet,M,Beretta,H,H,GT,N,3
Org-Grp-346,GT,N,Group 350,22,2,Inc-C,Non-Matched(gt) marked Inconclusive,O-V,New,O,π 116_2016-06_125,O,π 116_2016-06_125,V,π 78_2016-04_35,Bullet,NM,Beretta,O,V,GT,N,3
Org-Grp-346,GT,N,Group 350,23,2,Inc-C,Non-Matched(gt) marked Inconclusive,P-W,New,P,π 154_2016-08_96,P,π 154_2016-08_96,W,π 78_2016-04_35,Bullet,NM,Beretta,P,W,GT,N,3
Org-Grp-346,GT,N,Group 350,24,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,J-Q,New,J,π 154_2016-08_125,J,π 154_2016-08_125,Q,π 116_2016-06_179,Bullet,NM,Beretta,J,Q,GT,N,3
Org-Grp-346,GT,N,Group 350,25,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,K-R,New,K,π 75_2016-04_96,K,π 75_2016-04_96,R,π 78_2016-04_35,Bullet,NM,Beretta,K,R,GT,N,3
Org-Grp-346,GT,N,Group 350,26,2,ID---provide basis,Correct-Match,2-2,New,2,,2,,2,,Bullet,M,Non_Ber,2,2,GT,N,3
Org-Grp-346,GT,N,Group 350,27,2,ID---provide basis,Correct-Match,I-I,New,I,π 78_2016-04_35,I,π 78_2016-04_35,I,π 78_2016-04_35,Bullet,M,Beretta,I,I,GT,N,3
Org-Grp-346,GT,N,Group 350,28,2,Inc-B,Non-Matched(gt) marked Inconclusive,4-5,New,4,,4,,5,,Bullet,NM,Non_Ber,4,5,GT,N,3
Org-Grp-346,GT,N,Group 350,29,1,ID---provide basis,Correct-Match,3-3,New,3,,3,,3,,Bullet,M,Non_Ber,3,3,GT,N,3
Org-Grp-346,GT,N,Group 350,30,2,ID---provide basis,Correct-Match,G-G,New,G,π 78_2016-04_188,G,π 78_2016-04_188,G,π 78_2016-04_188,Bullet,M,Beretta,G,G,GT,N,3
Org-Grp-347,SH,O,Group 352,16,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,10-3,New,10,,10,,3,,Bullet,NM,Non_Ber,10,3,SH,O,3
Org-Grp-347,SH,O,Group 352,17,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,C-H,New,C,π 02_2016-01_94,C,π 02_2016-01_94,H,π 116_2016-06_35,Bullet,NM,Beretta,C,H,SH,O,3
Org-Grp-347,SH,O,Group 352,18,2,Inc-A,Non-Matched(gt) marked Inconclusive,9-2,New,9,,9,,2,,Bullet,NM,Non_Ber,9,2,SH,O,3
Org-Grp-347,SH,O,Group 352,19,2,Inc-C,Non-Matched(gt) marked Inconclusive,E-J,New,E,π 78_2016-04_35,E,π 78_2016-04_35,J,π 154_2016-08_125,Bullet,NM,Beretta,E,J,SH,O,3
Org-Grp-347,SH,O,Group 352,20,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,D-I,New,D,π 78_2016-04_35,D,π 78_2016-04_35,I,π 78_2016-04_35,Bullet,NM,Beretta,D,I,SH,O,3
Org-Grp-347,SH,O,Group 352,21,2,Elim-Using Difference in Individual Characteristics,Incorrect-actually Match(gt),X-X,New,X,π 154_2016-08_35,X,π 154_2016-08_35,X,π 154_2016-08_35,Bullet,M,Beretta,X,X,SH,O,3
Org-Grp-347,SH,O,Group 352,22,2,Inc-B,Non-Matched(gt) marked Inconclusive,8-1,New,8,,8,,1,,Bullet,NM,Non_Ber,8,1,SH,O,3
Org-Grp-347,SH,O,Group 352,23,2,Inc-B,Match(gt) marked Inconclusive,Y-Y,New,Y,π 111_2014-06_21,Y,π 111_2014-06_21,Y,π 111_2014-06_21,Bullet,M,Beretta,Y,Y,SH,O,3
Org-Grp-347,SH,O,Group 352,24,2,ID---provide basis,Correct-Match,Z-Z,New,Z,π 116_2016-06_119,Z,π 116_2016-06_119,Z,π 116_2016-06_119,Bullet,M,Beretta,Z,Z,SH,O,3
Org-Grp-347,SH,O,Group 352,25,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,F-K,New,F,π 165_2016-08_96,F,π 165_2016-08_96,K,π 75_2016-04_96,Bullet,NM,Beretta,F,K,SH,O,3
Org-Grp-347,SH,O,Group 352,26,2,ID---provide basis,Correct-Match,AA-AA,New,AA,π 02_2016-01_81,AA,π 02_2016-01_81,AA,π 02_2016-01_81,Bullet,M,Beretta,AA,AA,SH,O,3
Org-Grp-347,SH,O,Group 352,27,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,7-11,New,7,,7,,11,,Bullet,NM,Non_Ber,7,11,SH,O,3
Org-Grp-347,SH,O,Group 352,28,2,Inc-B,Match(gt) marked Inconclusive,A-A,New,A,π 154_2016-08_35,A,π 154_2016-08_35,A,π 154_2016-08_35,Bullet,M,Beretta,A,A,SH,O,3
Org-Grp-347,SH,O,Group 352,29,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,B-G,New,B,π 75_2016-04_96,B,π 75_2016-04_96,G,π 78_2016-04_188,Bullet,NM,Beretta,B,G,SH,O,3
Org-Grp-347,SH,O,Group 352,30,2,Inc-B,Match(gt) marked Inconclusive,6-6,New,6,,6,,6,,Bullet,M,Non_Ber,6,6,SH,O,3
Org-Grp-358,RU,P,Group 355,16,2,Inc-C,Non-Matched(gt) marked Inconclusive,C-L,New,C,π 02_2016-01_94,C,π 02_2016-01_94,L,π 75_2016-04_96,Bullet,NM,Beretta,C,L,RU,P,4
Org-Grp-358,RU,P,Group 355,17,2,Inc-C,Non-Matched(gt) marked Inconclusive,A-J,New,A,π 154_2016-08_35,A,π 154_2016-08_35,J,π 154_2016-08_125,Bullet,NM,Beretta,A,J,RU,P,4
Org-Grp-358,RU,P,Group 355,18,2,Inc-C,Non-Matched(gt) marked Inconclusive,11-3,New,11,,11,,3,,Bullet,NM,Non_Ber,11,3,RU,P,4
Org-Grp-358,RU,P,Group 355,19,2,Inc-C,Non-Matched(gt) marked Inconclusive,Z-H,New,Z,π 116_2016-06_119,Z,π 116_2016-06_119,H,π 154_2016-08_125,Bullet,NM,Beretta,Z,H,RU,P,4
Org-Grp-358,RU,P,Group 355,20,2,Inc-C,Non-Matched(gt) marked Inconclusive,B-K,New,B,π 75_2016-04_96,B,π 75_2016-04_96,K,π 75_2016-04_96,Bullet,NM,Beretta,B,K,RU,P,4
Org-Grp-358,RU,P,Group 355,21,2,ID---provide basis,Correct-Match,V-V,New,V,π 78_2016-04_35,V,π 78_2016-04_35,V,π 78_2016-04_35,Bullet,M,Beretta,V,V,RU,P,4
Org-Grp-358,RU,P,Group 355,22,2,ID---provide basis,Correct-Match,10-10,New,10,,10,,10,,Bullet,M,Non_Ber,10,10,RU,P,4
Org-Grp-358,RU,P,Group 355,23,1,Inc-C,Match(gt) marked Inconclusive,9-9,New,9,,9,,9,,Bullet,M,Non_Ber,9,9,RU,P,4
Org-Grp-358,RU,P,Group 355,24,2,Inc-C,Non-Matched(gt) marked Inconclusive,2-5,New,2,,2,,5,,Bullet,NM,Non_Ber,2,5,RU,P,4
Org-Grp-358,RU,P,Group 355,25,2,Inc-C,Non-Matched(gt) marked Inconclusive,X-F,New,X,π 154_2016-08_35,X,π 154_2016-08_35,F,π 165_2016-08_96,Bullet,NM,Beretta,X,F,RU,P,4
Org-Grp-358,RU,P,Group 355,26,2,Inc-C,Non-Matched(gt) marked Inconclusive,1-4,New,1,,1,,4,,Bullet,NM,Non_Ber,1,4,RU,P,4
Org-Grp-358,RU,P,Group 355,27,2,Inc-C,Non-Matched(gt) marked Inconclusive,Y-G,New,Y,π 111_2014-06_21,Y,π 111_2014-06_21,G,π 78_2016-04_188,Bullet,NM,Beretta,Y,G,RU,P,4
Org-Grp-358,RU,P,Group 355,28,2,Inc,Non-Matched(gt) marked Inconclusive,W-E,New,W,π 78_2016-04_35,W,π 78_2016-04_35,E,π 78_2016-04_35,Bullet,NM,Beretta,W,E,RU,P,4
Org-Grp-358,RU,P,Group 355,29,2,Inc-C,Non-Matched(gt) marked Inconclusive,AA-I,New,AA,π 02_2016-01_81,AA,π 02_2016-01_81,I,π 78_2016-04_35,Bullet,NM,Beretta,AA,I,RU,P,4
Org-Grp-358,RU,P,Group 355,30,2,Inc-C,Non-Matched(gt) marked Inconclusive,D-M,New,D,π 78_2016-04_35,D,π 78_2016-04_35,M,π 78_2016-04_35,Bullet,NM,Beretta,D,M,RU,P,4
Org-Grp-316,OM,Q,Group 356,16,2,Inc-B,Non-Matched(gt) marked Inconclusive,M-V,New,M,π 78_2016-04_35,M,π 78_2016-04_35,V,π 78_2016-04_35,Bullet,NM,Beretta,M,V,OM,Q,4
Org-Grp-316,OM,Q,Group 356,17,2,Inc-B,Non-Matched(gt) marked Inconclusive,5-8,New,5,,5,,8,,Bullet,NM,Non_Ber,5,8,OM,Q,4
Org-Grp-316,OM,Q,Group 356,18,2,Inc-B,Non-Matched(gt) marked Inconclusive,K-T,New,K,π 75_2016-04_96,K,π 75_2016-04_96,T,π 78_2016-04_35,Bullet,NM,Beretta,K,T,OM,Q,4
Org-Grp-316,OM,Q,Group 356,19,2,Inc-A,Non-Matched(gt) marked Inconclusive,6-9,New,6,,6,,9,,Bullet,NM,Non_Ber,6,9,OM,Q,4
Org-Grp-316,OM,Q,Group 356,20,2,ID---provide basis,Correct-Match,3-3,New,3,,3,,3,,Bullet,M,Non_Ber,3,3,OM,Q,4
Org-Grp-316,OM,Q,Group 356,21,2,Inc-A,Non-Matched(gt) marked Inconclusive,L-U,New,L,π 75_2016-04_96,L,π 75_2016-04_96,U,π 116_2016-06_179,Bullet,NM,Beretta,L,U,OM,Q,4
Org-Grp-316,OM,Q,Group 356,22,2,Inc-A,Non-Matched(gt) marked Inconclusive,Q-Z,New,Q,π 02_2016-01_90,Q,π 02_2016-01_90,Z,π 116_2016-06_119,Bullet,NM,Beretta,Q,Z,OM,Q,4
Org-Grp-316,OM,Q,Group 356,23,1,ID---provide basis,Correct-Match,2-2,New,2,,2,,2,,Bullet,M,Non_Ber,2,2,OM,Q,4
Org-Grp-316,OM,Q,Group 356,24,1,Inc-B,Non-Matched(gt) marked Inconclusive,4-7,New,4,,4,,7,,Bullet,NM,Non_Ber,4,7,OM,Q,4
Org-Grp-316,OM,Q,Group 356,25,2,Inc-B,Non-Matched(gt) marked Inconclusive,O-X,New,O,π 116_2016-06_125,O,π 116_2016-06_125,X,π 154_2016-08_35,Bullet,NM,Beretta,O,X,OM,Q,4
Org-Grp-316,OM,Q,Group 356,26,2,Inc-B,Non-Matched(gt) marked Inconclusive,R-AA,New,R,π 78_2016-04_35,R,π 78_2016-04_35,AA,π 02_2016-01_81,Bullet,NM,Beretta,R,AA,OM,Q,4
Org-Grp-316,OM,Q,Group 356,27,2,Inc-B,Non-Matched(gt) marked Inconclusive,S-A,New,S,π 154_2016-08_35,S,π 154_2016-08_35,A,π 154_2016-08_35,Bullet,NM,Beretta,S,A,OM,Q,4
Org-Grp-316,OM,Q,Group 356,28,2,Inc-B,Non-Matched(gt) marked Inconclusive,P-Y,New,P,π 154_2016-08_96,P,π 154_2016-08_96,Y,π 111_2014-06_21,Bullet,NM,Beretta,P,Y,OM,Q,4
Org-Grp-316,OM,Q,Group 356,29,2,ID---provide basis,Correct-Match,J-J,New,J,π 154_2016-08_125,J,π 154_2016-08_125,J,π 154_2016-08_125,Bullet,M,Beretta,J,J,OM,Q,4
Org-Grp-316,OM,Q,Group 356,30,2,Inc-B,Non-Matched(gt) marked Inconclusive,N-W,New,N,π 78_2016-04_35,N,π 78_2016-04_35,W,π 78_2016-04_35,Bullet,NM,Beretta,N,W,OM,Q,4
Org-Grp-255,ZT,J,Group 36,16,2,Inc-B and Inc-C,Match(gt) marked Inconclusive,11-11,New,11,,11,,11,,Bullet,M,Non_Ber,11,11,ZT,J,2
Org-Grp-255,ZT,J,Group 36,17,2,Inc-B,Non-Matched(gt) marked Inconclusive,H-O,New,H,π 154_2016-08_125,H,π 154_2016-08_125,O,π 116_2016-06_125,Bullet,NM,Beretta,H,O,ZT,J,2
Org-Grp-255,ZT,J,Group 36,18,2,Inc-B,Non-Matched(gt) marked Inconclusive,G-N,New,G,π 78_2016-04_188,G,π 78_2016-04_188,N,π 78_2016-04_35,Bullet,NM,Beretta,G,N,ZT,J,2
Org-Grp-255,ZT,J,Group 36,19,2,ID---provide basis,Correct-Match,2-2,New,2,,2,,2,,Bullet,M,Non_Ber,2,2,ZT,J,2
Org-Grp-255,ZT,J,Group 36,20,2,Inc-B,Non-Matched(gt) marked Inconclusive,D-K,New,D,π 78_2016-04_35,D,π 78_2016-04_35,K,π 75_2016-04_96,Bullet,NM,Beretta,D,K,ZT,J,2
Org-Grp-255,ZT,J,Group 36,21,2,Inc-B,Non-Matched(gt) marked Inconclusive,B-I,New,B,π 75_2016-04_96,B,π 75_2016-04_96,I,π 78_2016-04_35,Bullet,NM,Beretta,B,I,ZT,J,2
Org-Grp-255,ZT,J,Group 36,22,2,ID---provide basis,Correct-Match,AA-AA,New,AA,π 02_2016-01_81,AA,π 02_2016-01_81,AA,π 02_2016-01_81,Bullet,M,Beretta,AA,AA,ZT,J,2
Org-Grp-255,ZT,J,Group 36,23,2,Inc-B,Non-Matched(gt) marked Inconclusive,4-5,New,4,,4,,5,,Bullet,NM,Non_Ber,4,5,ZT,J,2
Org-Grp-255,ZT,J,Group 36,24,2,Inc-B,Non-Matched(gt) marked Inconclusive,C-J,New,C,π 02_2016-01_94,C,π 02_2016-01_94,J,π 154_2016-08_125,Bullet,NM,Beretta,C,J,ZT,J,2
Org-Grp-255,ZT,J,Group 36,25,2,Inc-B,Non-Matched(gt) marked Inconclusive,F-M,New,F,π 165_2016.08_91,F,π 165_2016.08_91,M,π 78_2016-04_35,Bullet,NM,Beretta,F,M,ZT,J,2
Org-Grp-255,ZT,J,Group 36,26,2,ID---provide basis,Correct-Match,Z-Z,New,Z,π 116_2016-06_119,Z,π 116_2016-06_119,Z,π 116_2016-06_119,Bullet,M,Beretta,Z,Z,ZT,J,2
Org-Grp-255,ZT,J,Group 36,27,2,ID---provide basis,Correct-Match,1-1,New,1,,1,,1,,Bullet,M,Non_Ber,1,1,ZT,J,2
Org-Grp-255,ZT,J,Group 36,28,2,Inc-B,Non-Matched(gt) marked Inconclusive,E-L,New,E,π 78_2016-04_35,E,π 78_2016-04_35,L,π 75_2016-04_96,Bullet,NM,Beretta,E,L,ZT,J,2
Org-Grp-255,ZT,J,Group 36,29,2,ID---provide basis,Correct-Match,A-A,New,A,π 154_2016-08_35,A,π 154_2016-08_35,A,π 154_2016-08_35,Bullet,M,Beretta,A,A,ZT,J,2
Org-Grp-255,ZT,J,Group 36,30,1,ID---provide basis,Correct-Match,3-3,New,3,,3,,3,,Bullet,M,Non_Ber,3,3,ZT,J,2
Org-Grp-339,RN,Q,Group 360,16,2,Inc-C,Non-Matched(gt) marked Inconclusive,E-J,New,E,π 78_2016-04_35,E,π 78_2016-04_35,J,π 154_2016-08_125,Bullet,NM,Beretta,E,J,RN,Q,4
Org-Grp-339,RN,Q,Group 360,17,2,Inc-C,Non-Matched(gt) marked Inconclusive,D-I,New,D,π 78_2016-04_35,D,π 78_2016-04_35,I,π 78_2016-04_35,Bullet,NM,Beretta,D,I,RN,Q,4
Org-Grp-339,RN,Q,Group 360,18,2,Inc-C,Non-Matched(gt) marked Inconclusive,2-6,New,2,,2,,6,,Bullet,NM,Non_Ber,2,6,RN,Q,4
Org-Grp-339,RN,Q,Group 360,19,2,Inc-C,Non-Matched(gt) marked Inconclusive,C-H,New,C,π 02_2016-01_94,C,π 02_2016-01_94,H,π 154_2016-08_125,Bullet,NM,Beretta,C,H,RN,Q,4
Org-Grp-339,RN,Q,Group 360,20,2,Inc-C,Match(gt) marked Inconclusive,10-10,New,10,,10,,10,,Bullet,M,Non_Ber,10,10,RN,Q,4
Org-Grp-339,RN,Q,Group 360,21,2,ID---provide basis,Correct-Match,Y-Y,New,Y,π 111_2014-06_21,Y,π 111_2014-06_21,Y,π 111_2014-06_21,Bullet,M,Beretta,Y,Y,RN,Q,4
Org-Grp-339,RN,Q,Group 360,22,2,ID---provide basis,Correct-Match,Z-Z,New,Z,π 116_2016-06_119,Z,π 116_2016-06_119,Z,π 116_2016-06_119,Bullet,M,Beretta,Z,Z,RN,Q,4
Org-Grp-339,RN,Q,Group 360,23,2,Inc-A,Non-Matched(gt) marked Inconclusive,3-7,New,3,,3,,7,,Bullet,NM,Non_Ber,3,7,RN,Q,4
Org-Grp-339,RN,Q,Group 360,24,2,Inc-C,Non-Matched(gt) marked Inconclusive,1-5,New,1,,1,,5,,Bullet,NM,Non_Ber,1,5,RN,Q,4
Org-Grp-339,RN,Q,Group 360,25,2,ID---provide basis,Correct-Match,AA-AA,New,AA,π 02_2016-01_81,AA,π 02_2016-01_81,AA,π 02_2016-01_81,Bullet,M,Beretta,AA,AA,RN,Q,4
Org-Grp-339,RN,Q,Group 360,26,2,ID---provide basis,Correct-Match,A-A,New,A,π 154_2016-08_35,A,π 154_2016-08_35,A,π 154_2016-08_35,Bullet,M,Beretta,A,A,RN,Q,4
Org-Grp-339,RN,Q,Group 360,27,2,ID---provide basis,Correct-Match,X-X,New,X,π 154_2016-08_35,X,π 154_2016-08_35,X,π 154_2016-08_35,Bullet,M,Beretta,X,X,RN,Q,4
Org-Grp-339,RN,Q,Group 360,28,2,Inc-A,Non-Matched(gt) marked Inconclusive,11-4,New,11,,11,,4,,Bullet,NM,Non_Ber,11,4,RN,Q,4
Org-Grp-339,RN,Q,Group 360,29,2,Inc-A,Non-Matched(gt) marked Inconclusive,F-K,New,F,π 78_2016-04_188,F,π 78_2016-04_188,K,π 75_2016-04_96,Bullet,NM,Beretta,F,K,RN,Q,4
Org-Grp-339,RN,Q,Group 360,30,2,Inc-C,Non-Matched(gt) marked Inconclusive,B-G,New,B,π 75_2016-04_96,B,π 75_2016-04_96,G,π 78_2016-04_188,Bullet,NM,Beretta,B,G,RN,Q,4
Org-Grp-322,LP,S,Group 361,16,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,L-Q,New,L,π 75_2016-04_96,L,π 75_2016-04_96,Q,π 116_2016-06_179,Bullet,NM,Beretta,L,Q,LP,S,4
Org-Grp-322,LP,S,Group 361,17,2,Inc-B,Non-Matched(gt) marked Inconclusive,6-10,New,6,,6,,10,,Bullet,NM,Non_Ber,6,10,LP,S,4
Org-Grp-322,LP,S,Group 361,18,2,Inc-B,Match(gt) marked Inconclusive,D-D,New,D,π 78_2016-04_35,D,π 78_2016-04_35,D,π 78_2016-04_35,Bullet,M,Beretta,D,D,LP,S,4
Org-Grp-322,LP,S,Group 361,19,2,Inc-B,Non-Matched(gt) marked Inconclusive,5-9,New,5,,5,,9,,Bullet,NM,Non_Ber,5,9,LP,S,4
Org-Grp-322,LP,S,Group 361,20,2,Inc-B,Non-Matched(gt) marked Inconclusive,M-R,New,M,π 78_2016-04_35,M,π 78_2016-04_35,R,π 78_2016-04_35,Bullet,NM,Beretta,M,R,LP,S,4
Org-Grp-322,LP,S,Group 361,21,2,ID---provide basis,Correct-Match,F-F,New,F,π 165_2016-08_96,F,π 165_2016-08_96,F,π 78_2016-04_188,Bullet,M,Beretta,F,F,LP,S,4
Org-Grp-322,LP,S,Group 361,22,2,Inc-B,Non-Matched(gt) marked Inconclusive,J-O,New,J,π 154_2016-08_125,J,π 154_2016-08_125,O,π 116_2016-06_125,Bullet,NM,Beretta,J,O,LP,S,4
Org-Grp-322,LP,S,Group 361,23,2,ID---provide basis,Correct-Match,H-H,New,H,π 02_2016-01_94,H,π 02_2016-01_94,H,π 02_2016-01_94,Bullet,M,Beretta,H,H,LP,S,4
Org-Grp-322,LP,S,Group 361,24,2,Elim-Using Difference in Class Characteristics,Correct-NonMatch,7-11,New,7,,7,,11,,Bullet,NM,Non_Ber,7,11,LP,S,4
Org-Grp-322,LP,S,Group 361,25,2,ID---provide basis,Correct-Match,E-E,New,E,π 78_2016-04_35,E,π 78_2016-04_35,E,π 78_2016-04_35,Bullet,M,Beretta,E,E,LP,S,4
Org-Grp-322,LP,S,Group 361,26,2,ID---provide basis,Correct-Match,G-G,New,G,π 78_2016-04_188,G,π 78_2016-04_188,G,π 78_2016-04_188,Bullet,M,Beretta,G,G,LP,S,4
Org-Grp-322,LP,S,Group 361,27,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,K-P,New,K,π 75_2016-04_96,K,π 75_2016-04_96,P,π 154_2016-08_96,Bullet,NM,Beretta,K,P,LP,S,4
Org-Grp-322,LP,S,Group 361,28,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,8-1,New,8,,8,,1,,Bullet,NM,Non_Ber,8,1,LP,S,4
Org-Grp-322,LP,S,Group 361,29,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,I-N,New,I,π 78_2016-04_35,I,π 78_2016-04_35,N,π 78_2016-04_35,Bullet,NM,Beretta,I,N,LP,S,4
Org-Grp-322,LP,S,Group 361,30,2,Inc-B,Match(gt) marked Inconclusive,4-4,New,4,,4,,4,,Bullet,M,Non_Ber,4,4,LP,S,4
Org-Grp-335,VC,J,Group 369,16,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,R-W,New,R,π 78_2016-04_35,R,π 78_2016-04_35,W,π 78_2016-04_35,Bullet,NM,Beretta,R,W,VC,J,2
Org-Grp-335,VC,J,Group 369,17,2,ID---provide basis,Correct-Match,M-M,New,M,π 78_2016-04_35,M,π 78_2016-04_35,M,π 78_2016-04_35,Bullet,M,Beretta,M,M,VC,J,2
Org-Grp-335,VC,J,Group 369,18,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,1-5,New,1,,1,,5,,Bullet,NM,Non_Ber,1,5,VC,J,2
Org-Grp-335,VC,J,Group 369,19,2,Inc-A,Match(gt) marked Inconclusive,L-L,New,L,π 75_2016-04_96,L,π 75_2016-04_96,L,π 75_2016-04_96,Bullet,M,Beretta,L,L,VC,J,2
Org-Grp-335,VC,J,Group 369,20,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,3-7,New,3,,3,,7,,Bullet,NM,Non_Ber,3,7,VC,J,2
Org-Grp-335,VC,J,Group 369,21,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,P-U,New,P,π 154_2016-08_96,P,π 154_2016-08_96,U,π 116_2016-06_179,Bullet,NM,Beretta,P,U,VC,J,2
Org-Grp-335,VC,J,Group 369,22,2,ID---provide basis,Correct-Match,N-N,New,N,π 78_2016-04_35,N,π 78_2016-04_35,N,π 78_2016-04_35,Bullet,M,Beretta,N,N,VC,J,2
Org-Grp-335,VC,J,Group 369,23,2,Elim-Using Difference in Individual Characteristics,Correct-NonMatch,S-X,New,S,π 154_2016-08_35,S,π 154_2016-08_35,X,π 154_2016-08_35,Bullet,NM,Beretta,S,X,VC,J,2
Org-Grp-335,VC,J,Group 369,24,2,ID---provide basis,Correct-Match,O-O,New,O,π 116_2016-06_125,O,π 116_2016-06_125,O,π 116_2016-06_125,Bullet,M,Beretta,O,O,VC,J,2
